input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.0,[],0.0,0,0,44,13.53233814239502,17.52153205871582,4.0302228750661016,2517.917724609375,17.917673110961914,0.1913685798645019,0.175621822476387,164914.265625,0.0392295606434345,22.02291488647461,344.886845208006
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.7071428571428571,['y_lead_1'],0.8078299542555525,0,1,42,65.8729019165039,96.6345443725586,4.119255416095257,3190.388916015625,19.07962226867676,0.1877341121435165,0.177505224943161,175608.84375,0.0416319668292999,23.349016189575195,229.2384129590355
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,3,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.7149685223597495,0,3,42,129.06080627441406,176.4707489013672,3.909642041893676,3153.79052734375,17.314651489257812,0.1735295504331588,0.1553675383329391,39841.01171875,0.0383395180106163,19.56743049621582,135.22717070789076
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2']",0.9722271780071448,0,2,42,36.87449645996094,44.0789909362793,3.9664048328995705,1638.433349609375,13.671334266662598,0.1213307753205299,0.1152915731072425,20971.828125,0.0303184576332569,15.154770851135254,220.45779374986887
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2']",0.900141445631198,0,2,42,59.88672256469727,82.31000518798828,3.9075982500799,3013.029052734375,19.42778587341309,0.1828157901763916,0.1732273399829864,178813.34375,0.0423214472830295,23.550012588500977,208.8750232497696
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,1.65,['y_lead_1'],0.498638888653059,0,1,42,144.03184509277344,213.8624267578125,4.037153375102207,3590.469482421875,19.686281204223636,0.1954700946807861,0.1742972731590271,181192.53125,0.0429557040333747,23.87982749938965,160.79591712495312
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2']",0.559285166914886,0,2,42,163.82308959960938,234.68214416503903,4.091196290915832,3297.7353515625,19.31195068359375,0.1929083317518234,0.17302967607975,177747.1875,0.0420691110193729,23.395959854125977,136.37329270807095
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2']",0.900141445631198,0,2,42,59.88672256469727,82.31000518798828,3.988442874979228,2160.5400390625,15.008282661437988,0.1505127102136612,0.1415960937738418,23022.703125,0.0332833565771579,16.64290428161621,214.49740729201585
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,1,M,12,0.0,['y_lead_1'],0.9999999999999876,0,1,42,7.697201728820801,17.119382858276367,5.012782749952748,13.136594772338867,0.6923519372940063,0.0057513946667313,0.0057193133980035,531.0338745117188,0.0015139707829803,0.6923519372940063,419.7045185419265
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.0,[],0.0,0,0,45,13.959765434265137,17.620309829711914,4.059478832874447,2844.823486328125,18.598726272583008,0.1915846318006515,0.1750710904598236,171182.6875,0.0407206863164901,22.681472778320312,246.98069154215045
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6312224330507136,0,3,42,153.78207397460938,216.5257110595703,3.905037665972486,3543.141357421875,19.711238861083984,0.1959551125764846,0.1733126491308212,181422.25,0.04296650364995,23.72672271728516,144.66414391598664
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.0,['y_lead_1'],0.9999999999999876,0,1,42,7.697201728820801,17.119382858276367,3.889774250099435,2302.2646484375,16.187219619750977,0.1757349818944931,0.1598192900419235,148987.171875,0.0353207103908062,20.55879783630371,394.385275375098
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,1,M,12,1.65,['y_lead_1'],0.498638888653059,0,1,42,144.03184509277344,213.8624267578125,4.091390582965687,2356.371826171875,14.784253120422363,0.157519519329071,0.145993024110794,11339.5244140625,0.0323288366198539,14.784253120422363,163.92643425008282
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,1,M,12,1.414285714285714,['y_lead_1'],0.559285166914886,0,1,42,117.0357666015625,185.3074188232422,4.208996708039194,2050.06494140625,14.739059448242188,0.1557229459285736,0.1494025737047195,11304.859375,0.032230008393526,14.739059448242188,197.4791347500868
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2']",0.6312224330507136,0,2,42,143.5051727294922,194.9217987060547,3.902359250001609,3140.923828125,17.261810302734375,0.1726079732179641,0.1550500243902206,26479.61328125,0.038280926644802,18.76216125488281,133.8165903328918
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.4714285714285714,['y_lead_1'],0.900141445631198,0,1,42,48.59159469604492,67.2853012084961,4.168841000180692,2663.485107421875,18.163175582885746,0.187521606683731,0.1734118014574051,167173.875,0.0396322682499885,22.162094116210938,249.2466935829725
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8078299542555525,0,2,42,83.74095916748047,124.60225677490234,3.886836790945381,3579.782470703125,19.58016395568848,0.1937113255262375,0.1738158464431762,180215.8125,0.0426533818244934,23.67259788513184,188.13996600010432
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.498638888653059,0,2,42,170.47120666503906,287.6060791015625,4.29875479103066,3368.5419921875,19.558408737182617,0.1889321058988571,0.1759329438209533,180015.59375,0.0426059961318969,23.64025115966797,179.79908854095265
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.498638888653059,0,2,42,170.47120666503906,287.6060791015625,4.044515875168145,3511.009765625,16.69285011291504,0.1688043177127838,0.1572911888360977,25606.830078125,0.0370191633701324,18.29115104675293,174.86485183401965
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,3,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8078299542555525,0,3,42,92.3047332763672,131.894775390625,4.028913249960169,3717.894775390625,17.56944465637207,0.1731742173433303,0.1538357883691787,40427.2890625,0.0389036983251571,19.722192764282227,191.597428415902
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,1,M,12,0.4714285714285714,['y_lead_1'],0.900141445631198,0,1,42,48.59159469604492,67.2853012084961,4.229145708028227,990.560302734375,12.529219627380373,0.139677956700325,0.1337413340806961,9609.912109375,0.0273977350443601,12.529219627380373,258.75737408315763
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.0,"['y_lead_1', 'y_lead_2']",0.9999999999999876,0,2,42,6.0138020515441895,16.915006637573242,3.8416106670629233,1969.8961181640625,14.96782684326172,0.1644801050424575,0.1468195468187332,137763.875,0.0326058827340602,19.61624336242676,387.8841512498912
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,0.0,"['y_lead_1', 'y_lead_2']",0.9999999999999876,0,2,42,6.0138020515441895,16.915006637573242,3.781089958967641,2.9372000694274902,0.433392733335495,0.0058047315105795,0.005650311242789,664.824462890625,0.0009611204150132,0.4955476224422455,400.5813317920547
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.0,[],0.0,0,0,46,13.350946426391602,18.12555503845215,4.0659647500142455,2528.0009765625,17.796449661254883,0.192145898938179,0.174626424908638,163798.515625,0.0389641486108303,21.796709060668945,370.6258455410134
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.7149685223597495,0,3,42,129.06080627441406,176.4707489013672,3.733978790929541,3620.5869140625,19.71904563903809,0.1959815621376037,0.1730305552482605,181494.09375,0.0429835207760334,23.73485946655273,128.3349926250521
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,1,M,12,1.1785714285714286,['y_lead_1'],0.6312224330507136,0,1,42,107.68279266357422,153.83160400390625,4.203244040952995,1726.178955078125,13.908808708190918,0.1575839817523956,0.1461540609598159,10668.0576171875,0.0304144937545061,13.908808708190918,173.14895299985074
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2']",0.559285166914886,0,2,42,163.82308959960938,234.68214416503903,4.045652958098799,2704.22412109375,15.91994857788086,0.1690323650836944,0.1535230129957199,24421.203125,0.0353051349520683,17.5262451171875,135.3387956249062
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,3,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.900141445631198,0,3,42,66.29893493652344,89.7586441040039,4.077307708095759,2508.611572265625,15.176055908203123,0.1538425534963607,0.1416471600532531,34920.10546875,0.0336040668189525,17.148508071899414,204.461685749935
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,1.414285714285714,['y_lead_1'],0.559285166914886,0,1,42,117.0357666015625,185.3074188232422,4.121674708090723,3606.82470703125,19.793514251708984,0.1894151121377945,0.176753357052803,182179.5,0.0431896857917308,24.229145050048828,190.30393979209475
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.9722271780071448,0,3,42,37.9835319519043,49.74656295776367,3.8117515419144175,3275.6630859375,18.71128463745117,0.1724411398172378,0.159620851278305,172218.671875,0.0407868064939975,22.930160522460938,235.9686915839557
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.8078299542555525,0,3,42,92.3047332763672,131.894775390625,3.932009542128071,3911.2958984375,20.40814781188965,0.2095666378736496,0.1783081591129303,187836.59375,0.0444856248795986,24.361793518066406,188.6200807080604
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,3,M,12,0.0,[],0.0,0,0,42,,,,2071.169189453125,18.056324005126957,0.2050841450691223,0.1792141199111938,41547.6015625,0.0391891226172447,20.75882339477539,0.1095875410828739
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.0,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.9999999999999876,0,3,42,5.193347454071045,17.509830474853516,3.735887458082289,2477.60400390625,15.270150184631348,0.1502830982208252,0.1352895498275756,140546.46875,0.0332858338952064,20.795827865600582,383.537899625022
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,1.65,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.498638888653059,0,3,42,208.62266540527344,297.421875,3.951454291818664,3691.302001953125,19.845949172973636,0.1956247836351394,0.1733190715312957,182662.125,0.0432601496577262,23.865835189819336,144.73842754215002
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,1,M,12,0.7071428571428571,['y_lead_1'],0.8078299542555525,0,1,42,65.8729019165039,96.6345443725586,4.685729082906619,1168.5224609375,13.176912307739258,0.146462008357048,0.1405258178710937,10106.69140625,0.0288140475749969,13.176912307739258,247.10932149994187
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,3,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.559285166914886,0,3,42,184.09649658203125,258.4167785644531,3.971255708020181,3383.919677734375,18.066097259521484,0.1757720112800598,0.1568403542041778,41570.09375,0.0400034375488758,20.25688743591309,137.19633395783603
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.9428571428571428,"['y_lead_1', 'y_lead_2']",0.7149685223597495,0,2,42,110.59076690673828,161.4614715576172,3.879757875110954,3334.35107421875,19.552526473999023,0.1952755451202392,0.174858808517456,179961.4375,0.0425931774079799,23.705625534057617,162.94291112502106
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,1.1785714285714286,['y_lead_1'],0.6312224330507136,0,1,42,107.68279266357422,153.83160400390625,4.136546000139788,3480.13427734375,19.5963134765625,0.2005268037319183,0.1755343824625015,180364.46875,0.0427593924105167,23.844146728515625,162.06326091708615
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,0.0,[],0.0,0,0,42,,,,1798.646728515625,16.798093795776367,0.2096223980188369,0.1773774325847625,25768.27734375,0.037820965051651,18.37063980102539,0.071060833055526
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,12,M,12,0.2357142857142857,"['y_lead_1', 'y_lead_2']",0.9722271780071448,0,2,42,36.87449645996094,44.0789909362793,3.764837458031252,2724.953125,18.315860748291016,0.1794460117816925,0.1671871542930603,168579.1875,0.0398992300033569,22.278528213500977,215.65242758393288
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,3,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6312224330507136,0,3,42,153.78207397460938,216.5257110595703,4.012551750056446,3037.8759765625,17.32050323486328,0.1738883852958679,0.1560760289430618,39854.4765625,0.0383524782955646,19.546911239624023,151.10553166712634
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,15,2,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8078299542555525,0,2,42,83.74095916748047,124.60225677490234,4.175452166935429,3271.984619140625,16.448192596435547,0.1662304252386093,0.1517520397901535,25231.52734375,0.0364766009151935,18.17135429382324,191.2421985841356
