input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,1,1H,24,0.4714285714285714,['y_lead_1'],0.9023272720696456,0,1,42,1.946940541267395,1018.7770385742188,29.14697475009598,2659544.0,211.7663116455078,inf,0.1281650811433792,67976.9765625,0.1002594903111457,211.7663116455078,2471.928787333891
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.9428571428571428,"['y_lead_1', 'y_lead_2']",0.723871674827299,0,2,42,4.613869667053223,1963.9091796875,30.951023790985342,6520899.0,520.3480834960938,inf,0.3138784170150757,28061332.0,0.1962619721889495,670.1483764648438,2421.782469416037
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8131887100854838,0,2,42,3.526679992675781,1553.09521484375,30.143882874865085,4405962.5,434.9534606933594,inf,0.2867803275585174,23456170.0,0.1640533059835434,590.1178588867188,2592.8569343329877
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,2,1H,24,0.0,"['y_lead_1', 'y_lead_2']",0.999999999999639,0,2,42,0.2671992480754852,914.5700073242188,28.65659729088657,9913.076171875,14.738261222839355,inf,0.0300451647490263,9461.9638671875,0.0064128027297556,16.02818489074707,2832.553556416882
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,0.2357142857142857,['y_lead_1'],0.9725757776063404,0,1,42,1.2094886302947998,632.272216796875,27.35889399982989,4275768.5,430.2095642089844,inf,0.3135011196136474,23200342.0,0.1623951196670532,589.2612915039062,1488.0308287090156
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,168,1H,24,1.1785714285714286,['y_lead_1'],0.6433551495047093,0,1,42,4.263547420501709,1868.3179931640625,27.4638239168562,5531482.5,500.3621520996094,inf,0.3690748214721679,26983528.0,0.1888762414455413,635.2959594726562,978.7561285409612
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,2,1H,24,1.65,"['y_lead_1', 'y_lead_2']",0.5155699714169586,0,2,42,8.118657112121582,3191.988525390625,27.35641112504527,19348482.0,567.7044677734375,inf,0.2580546140670776,364466.21875,0.2470153272151947,582.9555053710938,979.2872009170242
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,1,1H,24,1.414285714285714,['y_lead_1'],0.5740921195762649,0,1,42,5.045069694519043,2235.62890625,28.646452667191625,5263666.0,389.7363586425781,inf,0.2483631521463394,125105.375,0.1845183670520782,389.7363586425781,1018.5059967499692
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,3,1H,24,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6433551495047093,0,3,42,6.57192850112915,2639.671630859375,26.569631499936804,5252938.5,482.9267578125,inf,0.2609573900699615,465058.4375,0.2002017945051193,508.4443054199219,1379.397331125103
1,40,2,0.1,1,128,0.001,100,10,lstm,/Users/garethdavies/Downloads/electricity_hourly_dataset.tsf,electricity,30,3,1H,24,0.4714285714285714,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.9023272720696456,0,3,42,2.733686685562134,1229.6690673828125,26.482690250035372,2431780.5,305.745849609375,inf,0.2038115710020065,294433.28125,0.1267498135566711,338.60821533203125,1173.2424791669473
