input_dim,hidden_dim,n_layers,dropout,output_dim,batch_size,lr,epochs,patience,rnn_type,batches_per_epoch,path,dataset,context_length,prediction_length,freq,seasonality,error,conts,pearson,noise,covariates,seed,train_loss,valid_loss,elapsed_time,mse,mae,mape,smape,abs_error,mase,rmse,run_time
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,1.414285714285714,"['y_lead_1', 'y_lead_2']",0.559285166914886,0,2,42,174.9054718017578,225.3813934326172,0.4331887499429285,5675.47998046875,23.36224937438965,0.2165617644786834,0.1842405945062637,215026.125,0.0508922673761844,27.88537979125977,17.270795750198886
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,2,M,12,0.4714285714285714,"['y_lead_1', 'y_lead_2']",0.900141445631198,0,2,42,76.26725006103516,79.73031616210938,0.42400191584602,2935.698486328125,18.44780540466309,0.1828003674745559,0.1626117825508117,28298.935546875,0.0409110784530639,19.82159423828125,16.104845499852672
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,1,M,12,0.0,['y_lead_1'],0.9999999999999876,0,1,42,8.80289363861084,19.75971984863281,0.4771116250194609,8.772562980651855,1.027882695198059,0.0158211179077625,0.0152035132050514,788.3861083984375,0.0022476785816252,1.027882695198059,47.57782058301382
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.0,[],0.0,0,0,45,18.32149124145508,22.81490135192871,0.4634595001116395,3433.755859375,20.069976806640625,0.1998116672039032,0.1825834512710571,184724.09375,0.0439418964087963,24.33874893188477,22.103402042062957
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2', 'y_lead_3']",0.6312224330507136,0,3,42,177.49383544921875,208.4740753173828,0.4616802500095218,5871.12451171875,23.894433975219727,0.2186852544546127,0.1851006299257278,219924.375,0.0520850196480751,28.42802047729492,16.05068958317861
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.0,['y_lead_1'],0.9999999999999876,0,1,42,8.80289363861084,19.75971984863281,0.4805967500433326,2566.293701171875,17.191116333007812,0.1854701787233352,0.1646501123905182,158227.03125,0.037511222064495,21.42842102050781,45.01232195808552
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,1,M,12,1.65,['y_lead_1'],0.498638888653059,0,1,42,160.31211853027344,213.74034118652344,0.4806807499844581,3475.153564453125,18.455421447753903,0.1755917370319366,0.1588417291641235,14155.3076171875,0.0403565987944603,18.455421447753903,22.13020970881917
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,1,M,12,1.414285714285714,['y_lead_1'],0.559285166914886,0,1,42,142.91429138183594,181.5333709716797,0.4908641669899225,3091.237548828125,17.549734115600586,0.1717581450939178,0.1566181629896164,13460.646484375,0.0383761264383792,17.549734115600586,20.425041707931086
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,2,M,12,1.1785714285714286,"['y_lead_1', 'y_lead_2']",0.6312224330507136,0,2,42,154.2699737548828,188.10040283203125,0.420603625010699,3767.4208984375,20.091554641723636,0.1871875375509262,0.1647037118673324,30820.443359375,0.0445563606917858,21.485958099365234,17.47571466700174
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.4714285714285714,['y_lead_1'],0.900141445631198,0,1,42,61.9154167175293,72.55427551269531,0.4302137079648673,5309.18359375,22.583345413208008,0.2121093273162841,0.1824132800102234,207857.125,0.0492771379649639,27.19540405273437,17.339906708104536
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,0.7071428571428571,"['y_lead_1', 'y_lead_2']",0.8078299542555525,0,2,42,106.54408264160156,115.76297760009766,0.391474167117849,5137.47314453125,22.53635597229004,0.2119462788105011,0.1821088194847107,207424.640625,0.0490931533277034,27.071632385253903,17.158531042048708
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,12,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.498638888653059,0,2,42,206.75640869140625,265.0436706542969,0.4319820420350879,4662.9140625,21.82247734069824,0.2094574868679046,0.181216150522232,200854.09375,0.0475380420684814,26.319433212280277,16.228635458974168
1,40,2,0.1,1,128,0.001,100,10,lstm,500,/Users/garethdavies/Downloads/hospital_dataset.tsf,hospital,37,2,M,12,1.65,"['y_lead_1', 'y_lead_2']",0.498638888653059,0,2,42,206.75640869140625,265.0436706542969,0.4779640000779181,3206.492919921875,18.99030113220215,0.183993861079216,0.163364753127098,29131.12109375,0.0421141497790813,20.42240333557129,17.275687916902825
